query,prediction,ground_truth,f1_score,exact_match,similarity_score,sas_score
"সংস্থার নাম কী, যে সমস্ত দেশকে প্রাথমিক শিক্ষার সাথে একই পথে চালিত করার জন্য প্রয়াস চালাচ্ছে?  ","

ইউনেস্কোর",ইউনেস্কোর ,1.0,1,1.0,1.0
"""পোস্টসেকেন্ডারি"" বা ""উচ্চতর"" শিক্ষার কোন দুটি উদাহরণ দেওয়া হয়েছিল?  ","

বিশ্ববিদ্যালয়, ভোকেশনাল স্কুল - এ","বিশ্ববিদ্যালয়, ভোকেশনাল স্কুল - ",0.8571428571428571,0,0.9739041328430176,0.9261978268623352
মাধ্যমিক বিদ্যালয় সাধারণত কখন হয়?  ,"

কৈশোরকালীন ঘটে যাওয়া আনুষ্ঠানিক শিক্ষা রয়েছে।",কিশোর বয়সে ,0.0,0,0.7275325059890747,0.7144702076911926
মাধ্যমিক শিক্ষার উদ্দেশ্য কী?  ,"

সাধারণ জ্ঞান দেওয়া, উচ্চশিক্ষার জন্য প্রস্তুত করা বা �",উচ্চশিক্ষার জন্য প্রস্তুত করা বা সরাসরি কোনও পেশায় প্রশিক্ষণ দেওয়া।  ,0.6666666666666665,0,0.799399733543396,0.8334004282951355
যুক্তরাষ্ট্রে মাধ্যমিক শিক্ষা কখন উদ্ভূত হয়েছিল?  ,"

১৯১০ স",১৯১০ স,1.0,1,0.9999999403953552,1.0
কে মাধ্যমিক বিদ্যালয় থেকে উপকৃত হয়েছে?  ,"

উচ্চ বিদ্যালয়গুলি ত",নিয়োগকারী এবং কর্মচারীদে,0.0,0,0.6745590567588806,0.6650742292404175
উচ্চশিক্ষার জন্য আরেকটি নাম কী ব্যবহৃত হয়েছিল?  ,"

তৃতীয় স্তর, তৃতীয় স্তর বা পোস্টসেকেন্ডারি শিক্ষ","তৃতীয় স্তর, তৃতীয় স্তর বা পোস্টসেকেন্ডারি শিক্ষা ব",0.9333333333333332,0,0.9695454239845276,0.9358627796173096
উচ্চশিক্ষার অন্তর্ভুক্ত কী?  ,"

বৃত্তিমূলক শিক্ষা এবং প্রশিক্ষণকে",্যমিক এবং স্নাতকোত্তর শিক্ষার ,0.25,0,0.9302487969398499,0.7101324200630188
বিশ্ববিদ্যালয়ের শিক্ষার অন্তর্ভুক্ত কী?  ,"

পড়াশোনা, গবেষণা এবং সামাজিক পরিষেবা কার্যক্রম অ","শোনা, গবেষণা এবং সামাজিক পরিষেবা কার্যক্রম অ",0.8571428571428571,0,0.8916386961936951,0.9628411531448364
সাধারণত বিশ্ববিদ্যালয়গুলি কি গঠিত?  ,"

বেশ কয়েকটি কলেজ ন",ি কলেজ ন,0.6666666666666666,0,0.8137183785438538,0.7149267792701721
ইয়েল কি ধরণের বিশ্ববিদ্যালয়ের অধীনে আসবে?  ,"

ব্যক্তিগত এবং স্বাধীন হ",স্বাধীন হ,0.6666666666666666,0,0.8603002429008484,0.8782874345779419
শিক্ষার জন্য অতীতে প্রতিবন্ধীদের জন্য একটি বিধি কী ছিল?  ,"

বার বার একটি শিক্ষা প্রত্যাখ্যান করা হয়েছিল।",জনশিক্ষার জন্য যোগ্য ছিল ন,0.0,0,0.5899607539176941,0.704594075679779
প্রতিবন্ধী শিশুদের পাবলিক স্কুলে ভর্তি হতে না পেরে কে অস্বীকার করেছে?  ,"

প্রতিবন্ধী শিশুদের চিকিত্সক বা বিশেষ টিউটরদের",চিকিত্সক বা বিশেষ টিউটরদে,0.6,0,0.7670249342918396,0.8610458970069885
বিশেষত আমেরিকা যুক্তরাষ্ট্রের স্কুলে পড়াশোনার প্রথম বছরগুলিতে সাধারণত বিশেষ শিক্ষার প্রয়োগ কী?  ,"

গুরুতর প্রতিবন্ধী ব্যক্তিদের জন্য বিশেষ শিক্ষা সরবরাহ ক",গুরুতর প্রতিবন্ধী ব্যক্তিদে,0.3636363636363636,0,0.8058661818504333,0.8423246741294861
বিশেষ শিক্ষা পরিষেবাদিগুলির জন্য আর একটি শব্দ ব্যবহৃত হয়?  ,"

বিকল্প শিক্ষা বিকশিত হয়েছিল।","বিকল্প"" ",0.4,0,0.7644742727279663,0.7780889868736267
বিকল্প বিদ্যালয়ের কয়েকটি উদাহরণ কি?  ,"

মন্টেসরি স্কুল, ওয়াল্ডর্ফ স্কুল বা স্টেইনার স্কুল, �","মন্টেসরি স্কুল, ওয়াল্ডর্ফ স্কুল বা স্টেইনার স্কুল, ফ্রেন্ডস স্কুল, ",0.8750000000000001,0,0.9925809502601624,0.9647270441055298
19 শতকে জার্মানিতে কার শিক্ষার পদ্ধতির প্রচলন হয়েছিল এবং বেশিরভাগ কিন্ডারগার্টেনগুলিতে ব্যবহৃত হয়?  ,"

ফ্রিডরিচ ফ্রাবেলের প্রথম শৈশব শিক্ষার দ",ফ্রিডরিচ ফ্রাবেলের ,0.5,0,0.9178342819213867,0.8252667784690857
সুইজারল্যান্ডের কে ছিলেন শিক্ষার প্রভাবশালী?  ,"

জোহান হেনরিচ পেস্টালোজিকে",জোহান হেনরিচ পেস্টালোজিকে ,1.0,1,1.0,1.0
প্রগতিশীল শিক্ষার প্রতিষ্ঠাতা কে ছিলেন?  ,"

জন দেউই এ",জন দেউই এবং ফ্রান্সিস পার্কার; ,0.5,0,0.810917854309082,0.7307369709014893
আদিবাসী শিক্ষা কী করে?  ,"

আদিবাসী জ্ঞান এবং ভাষার ক্ষয় এবং ক্ষতির প্রতিক্রিয়","দেশীয় জ্ঞান, মডেল, পদ্ধতি এবং আনুষ্ঠানি",0.2857142857142857,0,0.5834261178970337,0.7458116412162781
কোন দুটি সিস্টেমে আদিবাসী শিক্ষা ব্যবহার করা যেতে পারে?  ,"

দেশীয় জ্ঞান, মডেল, পদ্ধতি এবং আনুষ্ঠানিক এবং অপ",আনুষ্ঠানিক এবং অপ্রাতিষ্ঠানিক শিক্ষাব্যবস্থার ,0.3333333333333333,0,0.8063486218452454,0.7641016840934753
আদিবাসী শিক্ষার অন্যতম প্রধান উদ্দেশ্য কী?  ,"

আদিবাসী সম্প্রদায়গুলিকে ""তাদের ভাষা ও সংস্কৃতি পু",আদিবাসী শিক্ষার্থীদের শিক্ষাগত সাফল্যের উন্নতি করতে স,0.1428571428571428,0,0.6011956930160522,0.7388890385627747
